1.651643286573146696e+01 5.048242229976159651e-02 9.522261337692419130e-04 2.563005420105282997e-02 7.954021144542898769e-01 1.370262014382201309e-05 8.116405289283789778e-03
1.671663326653306925e+01 4.707021771831419732e-02 1.947462146472644373e-01 2.905037592940419855e-01 7.185087381584455146e-01 1.145479171127441422e-05 2.410769467858695780e-01
1.691683366733467153e+01 4.400218539882583269e-02 6.025910987575670008e-01 6.564340907455574747e-01 6.069782845407016847e-01 9.595311692913255586e-06 6.480589766500448601e-01
1.711703406813627737e+01 4.131577394917638341e-02 9.271310634610787638e-01 8.554788929343313253e-01 4.685238774839137199e-01 8.053345275758914051e-06 9.315142948287599145e-01
1.731723446893787965e+01 3.870786895258043064e-02 8.228473820982068476e-01 8.157281676106652446e-01 3.348783207582670673e-01 6.750841334981452027e-06 7.821909009930017032e-01
1.751743486973948194e+01 3.593023997023141181e-02 3.343725250756358069e-01 6.132723271076037097e-01 2.264589057258520888e-01 5.637711846329582448e-06 2.897029488408382480e-01
1.771763527054108422e+01 3.308394444327820982e-02 5.137250368423627866e-03 3.273014923334703896e-01 1.399458758447943985e-01 4.697368662677679878e-06 6.514597203981445242e-04
1.791783567134269006e+01 3.046936715227256676e-02 1.865809585289130712e-01 6.707576627886624454e-02 6.759119484587571003e-02 3.921280482813926002e-06 2.235150795826865155e-01
1.811803607214429235e+01 2.822453667166047175e-02 6.024964746587766484e-01 1.785801025945100290e-02 1.610985810740609217e-02 3.286043127755379558e-06 6.443084059835434418e-01
1.831823647294589463e+01 2.618743791333042956e-02 8.152849607885731542e-01 2.760111769300785944e-01 2.292716203357935778e-04 2.755528975390348244e-06 8.285520654649384253e-01
1.851843687374749692e+01 2.409316525837601475e-02 6.980491249570450751e-01 6.633691706124967835e-01 2.205999438549860470e-02 2.299295399250512206e-06 6.784531958707510357e-01
1.871863727454910276e+01 2.185744784052056147e-02 3.769393477025014261e-01 8.823664081512931912e-01 6.992719548374495830e-02 1.904889514115244381e-06 3.452473186270422767e-01
1.891883767535070504e+01 1.964432312381484552e-02 6.848515088198399436e-02 8.209256173336404450e-01 1.366142371630696406e-01 1.572966212294697221e-06 5.222289658469567164e-02
1.911903807615230733e+01 1.767771341187318254e-02 3.524618914136951747e-02 5.804847968087131216e-01 2.276859273962364427e-01 1.303351475787145744e-06 4.790985748833585106e-02
1.931923847695391316e+01 1.602601366291410423e-02 4.183543237322496222e-01 2.997240970049214748e-01 3.503423955978096638e-01 1.086736872111501549e-06 4.468893935802028539e-01
1.951943887775551545e+01 1.456078102818681060e-02 9.490722031354462684e-01 7.493307397907117418e-02 4.960186404660026360e-01 9.073680429855277006e-07 9.651396108399686868e-01
1.971963927855711773e+01 1.308705868209790804e-02 1.071768205701681076e+00 3.585247058988607575e-03 6.361919371427359193e-01 7.513585495675872522e-07 1.061133595140740793e+00
1.991983967935872002e+01 1.151070541789343468e-02 6.097264036518049712e-01 1.847792361828003993e-01 7.410677584092252301e-01 6.126351735205099767e-07 5.867017168400845417e-01
2.012004008016032586e+01 9.902013992277318780e-03 8.183403513698662979e-02 5.950955496852964322e-01 8.030859960395507757e-01 4.923477608205689501e-07 7.123040759544999045e-02
2.032024048096192814e+01 8.417940872605497032e-03 7.785669385682834898e-02 9.930865673041501251e-01 8.388434213364006631e-01 3.935790889962453530e-07 8.830860798692412306e-02
2.052044088176353043e+01 7.173998893980290843e-03 5.280904100888677011e-01 1.070192366558402108e+00 8.700214984067885515e-01 3.165133253138843750e-07 5.476718270208480455e-01
2.072064128256513271e+01 6.175963904994913670e-03 8.647675219821689963e-01 7.523256018895321251e-01 9.039725177593855854e-01 2.572806151891177798e-07 8.777912086465369246e-01
2.092084168336673855e+01 5.337459843585845402e-03 7.435768431604955486e-01 2.906426318113604079e-01 9.272870054889625901e-01 2.098288253796869320e-07 7.452285057862171325e-01
2.112104208416834084e+01 4.544391235865676004e-03 3.461371450694995522e-01 1.858045334707227741e-02 9.137288795083243764e-01 1.686206382688595554e-07 3.420456217003179922e-01
2.132124248496994312e+01 3.721419343241289240e-03 4.851431067423542937e-02 6.055251775773349415e-02 8.418095201937418892e-01 1.305627643552327737e-07 4.592729639694165950e-02
2.152144288577154541e+01 2.867844673862765537e-03 1.723046308725305689e-02 2.869826574762823213e-01 7.109613580468072680e-01 9.543656709558385694e-08 1.902296638966672476e-02
2.172164328657315124e+01 2.046709311139623469e-03 1.530536466694073228e-01 4.883688853400965924e-01 5.441868638980836836e-01 6.485686610300078132e-08 1.578994390716381424e-01
2.192184368737475353e+01 1.339369142745293860e-03 2.820357617130805350e-01 5.464586282555333741e-01 3.756094565389347384e-01 4.057884177610034480e-08 2.873710521442857657e-01
2.212204408817635581e+01 7.996281409559808642e-04 3.144610897931588434e-01 4.703589642156265627e-01 2.335785649075277637e-01 2.325188696121503209e-08 3.186156170786433317e-01
2.232224448897795810e+01 4.347828418724061371e-04 2.620188212180138421e-01 3.330608349366198651e-01 1.310702921283996292e-01 1.217661385977879911e-08 2.645979094657546216e-01
2.252244488977956394e+01 2.153861600228077768e-04 1.772425846367351454e-01 2.011752314670923747e-01 6.655219803678134871e-02 5.827640963405029936e-09 1.785843534488358586e-01
2.272264529058116622e+01 9.736861054806035824e-05 1.015740402040846979e-01 1.060082281273887206e-01 3.068053014434892617e-02 2.552013407637235768e-09 1.021746174440105737e-01
2.292284569138276851e+01 4.025806619522887708e-05 5.059334012113868295e-02 4.948315478626172381e-02 1.288641798818527043e-02 1.024527152820541441e-09 5.082816544911011869e-02
2.312304609218437434e+01 1.526249224340612510e-05 2.227835890476511163e-02 2.068955877995794918e-02 4.948511433617881240e-03 3.779117780452600878e-10 2.235925972327517178e-02
2.332324649298597663e+01 5.319611213987677454e-06 8.778356804058208215e-03 7.814463987294503755e-03 1.743106943899686619e-03 1.283858116118819918e-10 8.803002811126165242e-03
2.352344689378757892e+01 1.709009242507553503e-06 3.123422577252932784e-03 2.684175300529591680e-03 5.649672371310525193e-04 4.026602291663391890e-11 3.130050607272539653e-03
2.372364729458918120e+01 5.073450999087699060e-07 1.010684732009056643e-03 8.430523447042510962e-04 1.689727736200175555e-04 1.168589368740009099e-11 1.012243466644833362e-03
2.392384769539078704e+01 1.395029936908406835e-07 2.991202320383965765e-04 2.432214801326113300e-04 4.675754131848957842e-05 3.145192212623110885e-12 2.994329305597689191e-04
2.412404809619238932e+01 3.560797603594949036e-08 8.135105357520159479e-05 6.470307037583134966e-05 1.200004825865438020e-05 7.866859399673355061e-13 8.140107283261788207e-05
2.432424849699399161e+01 8.454596419336538614e-09 2.041195400076292044e-05 1.592437550790093954e-05 2.862727912429364980e-06 1.832209247962485420e-13 2.041681729234930237e-05
2.452444889779559389e+01 1.870922418998793422e-09 4.741073017401984970e-06 3.636374273678679417e-06 6.361126153029720976e-07 3.980731947788161762e-14 4.740628029406111545e-06
2.472464929859719973e+01 3.865557815107071731e-10 1.022373206971180606e-06 7.724100220755292328e-07 1.319061024280618273e-07 8.081760977489019868e-15 1.021975669258481907e-06
2.492484969939880202e+01 7.469353278953258501e-11 2.052085818797622310e-07 1.529614256314244383e-07 2.556987653009065554e-08 1.535658673545860973e-15 2.050746851674063977e-07
2.512505010020040430e+01 1.351880110683153437e-11 3.842543683952578853e-08 2.829760528098831697e-08 4.641125307240330337e-09 2.735094288802617766e-16 3.839125857669895991e-08
2.532525050100200659e+01 2.295095581360510864e-12 6.726002373041132570e-09 4.899409604652477786e-09 7.899412326080035496e-10 4.572339896552281275e-17 6.718579892611785459e-09
2.552545090180361242e+01 3.659746407360278509e-13 1.102551057076259452e-09 7.952120481002596985e-10 1.262530793123889497e-10 7.183777437299236435e-18 1.101120135712812657e-09
2.572565130260521471e+01 5.488199059859641776e-14 1.695340671703591496e-10 1.211776916588806165e-10 1.897235819545804286e-11 1.062033216771138684e-18 1.692840270741095545e-10
2.592585170340681699e+01 7.748945824929510334e-15 2.448952167879346988e-11 1.736054080477776686e-11 2.683804327016413905e-12 1.479050937984665484e-19 2.444943704896999533e-11
2.612605210420842283e+01 1.031245108528437210e-15 3.327831753696897721e-12 2.341298993805665211e-12 3.577782033992084939e-13 1.942432471912386348e-20 3.321890064297801665e-12
2.632625250501002512e+01 1.294882727330207109e-16 4.259359483784653196e-13 2.975866306904675700e-13 4.499478314794718637e-14 2.407997772204775394e-21 4.251171571947545969e-13
2.652645290581162740e+01 1.535549003845072290e-17 5.140799845689278677e-14 3.568660481533123681e-14 5.343413381025609866e-15 2.820441755023959319e-22 5.130267613884943133e-14
2.672665330661322969e+01 1.721282161284540088e-18 5.857126746153494873e-15 4.041767504895276207e-15 5.997643415283334132e-16 3.123983568122782986e-23 5.844441190144881945e-15
2.692685370741483553e+01 1.825421228796389157e-19 6.305751382538053771e-16 4.327338471613800566e-16 6.368260534071367751e-17 3.274828569619147291e-24 6.291408706069921244e-16
2.712705410821643781e+01 1.832918644984848564e-20 6.420789531897197154e-17 4.383653230333868622e-17 6.401629294456959530e-18 3.251577223958211219e-25 6.405535584768900937e-17
2.732725450901804010e+01 1.743891144982300918e-21 6.188905591601679239e-18 4.205091602242210018e-18 6.097066067203318138e-19 3.060159428438354546e-26 6.173618471309186897e-18
2.752745490981964238e+01 1.573261084582557752e-22 5.651498614470838369e-19 3.822741364404380864e-19 5.505854187393304528e-20 2.731744681068427544e-27 5.637040397361169147e-19
2.772765531062124822e+01 1.346728723338856527e-23 4.892902929132643513e-20 3.295724390309978698e-20 4.717345853590653845e-21 2.314557190628747096e-28 4.879981182024577891e-20
2.792785571142285050e+01 1.094547793471301160e-24 4.019129534417751586e-21 2.696506923278663654e-21 3.837249776045455989e-22 1.862509233812043889e-29 4.008203779989816744e-21
2.812805611222445279e+01 8.451384770564044344e-26 3.134376621850471587e-22 2.095117742145654547e-22 2.965223442413503376e-23 1.424258924984819376e-30 3.125627622122838597e-22
2.832825651302605507e+01 6.203113051397289754e-27 2.322197433605249070e-23 1.546813279849700924e-23 2.178020937410459273e-24 1.035580969929846938e-31 2.315556161089550162e-23
2.852845691382766091e+01 4.330301625526456623e-28 1.635444993060782023e-24 1.085780953749583572e-24 1.521506393311177725e-25 7.163356518589217580e-33 1.630661969645015476e-24
2.872865731462926320e+01 2.876602423975107255e-29 1.095488678905817456e-25 7.250380567411088048e-26 1.011395234801878278e-26 4.716374352315955848e-34 1.092217885001381999e-25
2.892885771543086548e+01 1.819327233791078334e-30 6.983106289830491888e-27 4.608091444510922215e-27 6.400603829349926797e-28 2.957132043474310505e-35 6.961853415328869741e-27
2.912905811623247132e+01 1.096016923118160942e-31 4.238187694270920369e-28 2.788941867479617078e-28 3.858170544056199028e-29 1.766468431073383740e-36 4.225057017391330089e-28
2.932925851703407361e+01 6.292107227358331968e-33 2.450268338245532546e-29 1.608133290410383521e-29 2.216156739708385706e-30 1.005788735509457796e-37 2.442549849785178982e-29
2.952945891783567589e+01 3.443782460548980100e-34 1.350050958393404034e-30 8.838232132838882667e-31 1.213577452386862184e-31 5.460821674621410875e-39 1.345731732344835094e-30
2.972965931863727818e+01 1.797696111186776998e-35 7.092209024432515047e-32 4.631879214198454744e-32 6.338167309611224158e-33 2.828370566352270878e-40 7.069186920541029691e-32
2.992985971943888401e+01 8.953863440676791612e-37 3.553782667956834416e-33 2.315671155248105724e-33 3.158366974840201822e-34 1.398012541146676611e-41 3.542088425513950077e-33
3.013006012024048630e+01 4.256805277081363733e-38 1.699234039068451064e-34 1.104831383348027989e-34 1.502209390122909580e-35 6.596972586955976364e-43 1.693570381868374957e-34
3.033026052104208858e+01 1.932391129568446281e-39 7.755967607157019813e-36 5.032443699274993663e-36 6.822237994658601024e-37 2.972987045666644548e-44 7.729802785658317514e-36
3.053046092184369087e+01 8.379087075249863767e-41 3.380645257715405121e-37 2.189188662842835920e-37 2.959408423040268306e-38 1.279987682806926959e-45 3.369110136340065532e-37
3.073066132264529671e+01 3.471645059029357541e-42 1.407660026408246034e-38 9.098293341820878099e-39 1.226624718444536271e-39 5.266558348423170509e-47 1.402805038659767680e-38
3.093086172344689899e+01 1.374838793878108148e-43 5.601160513828209097e-40 3.613718147591350311e-40 4.859468054690294036e-41 2.071546842451727186e-48 5.581644780654968316e-40
3.113106212424850128e+01 5.205730489139338857e-45 2.130502084926404499e-41 1.372162879657898903e-41 1.840653540583279822e-42 7.791886006754830851e-50 2.123007053645644635e-41
3.133126252505010356e+01 1.885192004450765078e-46 7.749001350540792253e-43 4.982510379463363769e-43 6.667955459471483879e-44 2.803488085817697479e-51 7.721490280855176906e-43
3.153146292585170940e+01 6.531295226453657588e-48 2.695878158891379494e-44 1.730656899385391297e-44 2.310877248995435610e-45 9.651321925481616415e-53 2.686223573237570705e-44
3.173166332665331169e+01 2.165380192583192311e-49 8.973700037075780038e-46 5.751991856316722155e-46 7.663837644871639114e-47 3.179992652241807695e-54 8.941296515857619867e-46
3.193186372745491397e+01 6.871905039061719062e-51 2.858781588537783235e-47 1.829741989071006758e-47 2.432866767660747958e-48 1.003071156618889166e-55 2.848377178135767168e-47
3.213206412825651626e+01 2.088051716891176679e-52 8.718575492985279148e-49 5.572387025779663713e-49 7.394456532990319650e-50 3.029805810698098789e-57 8.686605821431691863e-49
3.233226452905812209e+01 6.076249172503913612e-54 2.546115195570929967e-50 1.625114579416518141e-50 2.152382784626645474e-51 8.765619464892722200e-59 2.536711948780192675e-50
3.253246492985972793e+01 1.693813397964549010e-55 7.121761398815055724e-52 4.539684019047582745e-52 6.001555068568915021e-53 2.429623342256520133e-60 7.095279134785103268e-52
3.273266533066132666e+01 4.524110145756700059e-57 1.908441270945228482e-53 1.214982906189338317e-53 1.603397962748147284e-54 6.453334025095189546e-62 1.901298214349909069e-53
3.293286573146293250e+01 1.158075892267293139e-58 4.900651230510573244e-55 3.116148348466851705e-55 4.105357413883582015e-56 1.642915678110639066e-63 4.882193658780713395e-55
3.313306613226453123e+01 2.841663022068576575e-60 1.206175874287865133e-56 7.660669130175746323e-57 1.007600589851269940e-57 4.009833282715500794e-65 1.201605705089977923e-56
