4.828645672607971839e-01 0.000000000000000000e+00 4.333347242455208859e-01 -1.441747437563273890e-13
6.018608150219484365e-01 0.000000000000000000e+00 5.228462829568277792e-01 -1.817187255772840646e-17
7.700309648088978776e-01 0.000000000000000000e+00 6.707899165039185041e-01 -6.688634558064781712e-17
9.834366151416473745e-01 0.000000000000000000e+00 8.743609206656401955e-01 -3.485118641788001995e-17
1.237076534329014654e+00 0.000000000000000000e+00 1.126272730096470998e+00 -3.682987947785331401e-17
1.525005895513097176e+00 0.000000000000000000e+00 1.417521570234659967e+00 -4.545328473718056579e-17
1.840475995954533595e+00 0.000000000000000000e+00 1.739330792985154250e+00 -4.415087028620503862e-17
2.176092542374215899e+00 0.000000000000000000e+00 2.083062906563280858e+00 -1.921838034231480669e-17
2.523989001392956233e+00 0.000000000000000000e+00 2.439896270496034081e+00 -1.854065667408770960e-17
2.876010998607045011e+00 0.000000000000000000e+00 2.801017159634056952e+00 -7.324938915827118352e-17
3.223907457625784012e+00 0.000000000000000000e+00 3.157829339158894744e+00 -9.626678730077722040e-18
3.559524004045464540e+00 0.000000000000000000e+00 3.502043527399054668e+00 -3.597196353295161500e-19
3.874994104486902735e+00 0.000000000000000000e+00 3.825799502690127252e+00 -3.834232108595076544e-17
4.162923465670983703e+00 0.000000000000000000e+00 4.121838104248979562e+00 -8.460677351667676162e-18
4.416563384858346986e+00 0.000000000000000000e+00 4.383573402101359484e+00 -1.858150067772023601e-17
4.629969035191103366e+00 0.000000000000000000e+00 4.605034084989904741e+00 -3.989617266584294680e-17
4.798139184978053251e+00 0.000000000000000000e+00 4.780954037939800116e+00 -6.779262735466382494e-17
4.917135432739202727e+00 0.000000000000000000e+00 4.907078062095098225e+00 -1.302040606868992526e-17
4.984195778125718235e+00 0.000000000000000000e+00 4.980359122978358144e+00 -1.949746332535162648e-17
